,year,accession_number,hex,value_x,hex0,hex1,hex2,value_y
4124,1842,D35913,#daccb9,450,#dbcdbb,#d4c2a5,#c5b8a4,375
4125,1842,D27652,#e4d3b2,465,#e6d8b9,#ceaa85,#dfc397,450
4126,1842,D27598,#ecdfc7,480,#ede1ca,#201a15,#c0a289,480
4127,1842,D27541,#ece2c9,495,#ece3cc,#23221f,#202023,465
4128,1843,N02374,#473f2e,15,#373022,#625740,#c2b597,15
4129,1843,D36223,#85694d,30,#765b41,#bdaa8f,#d9d3c5,45
4130,1843,N03395,#8d7c60,45,#7a6c52,#a28e71,#958162,60
4131,1843,N02435,#95886e,60,#6e644a,#ac9d84,#3b3627,30
4132,1843,D36224,#a9906f,75,#baa27f,#7a6850,#cac1ac,120
4133,1843,N02377,#adabaf,90,#a29d93,#a9abb9,#c9cbd4,75
4134,1843,N02371,#b1b1a5,105,#aaa997,#67674f,#d3d0c1,90
4135,1843,D36184,#b8ab8e,120,#b7a98d,#d9d1bc,#cac2ab,105
4136,1843,D36218,#bdad92,135,#bcab8f,#cac1a9,#d6d1bf,135
4137,1843,D33596,#c3a68c,150,#bf9d80,#dcd1bf,#946449,180
4138,1843,D36204,#c4bba3,165,#beb095,#dbd5c3,#cdc3aa,165
4139,1843,D36124,#c5ad91,180,#c0a383,#d9d2c1,#cfc2a9,195
4140,1843,D33594,#c6aa8c,195,#c4a07b,#d9cfbd,#8d6443,270
4141,1843,D35976,#c7ac8a,210,#c5a884,#cec2a7,#dbd3bd,285
4142,1843,D40516,#caae92,225,#c19d7d,#ddcfbb,#8d6549,210
4143,1843,D36249,#ccb090,240,#c4a07a,#ddd1bd,#d9bf9f,255
4144,1843,D33633,#ccbeab,255,#c2af9c,#d5ccbb,#d0c0aa,240
4145,1843,D36310,#ccc4b7,270,#d6cec2,#b7b1a5,#8f959b,300
4146,1843,D33592,#cfba9b,285,#be9d75,#dcceb4,#d4c3a4,150
4147,1843,D36225,#d1bb9f,300,#c2a787,#dccebb,#d5c1a2,225
4148,1843,D36257,#d1d0be,315,#d7d4c1,#c5c5b1,#c1cabd,315
4149,1843,D33595,#d3c4ad,330,#daceb9,#c9b69a,#d0c1a9,330
4150,1843,D33636,#d4c79f,345,#e0d9be,#d9cd9b,#bfb18d,375
4151,1843,N02372,#d6cfbb,360,#e0ded1,#b9a37c,#79603b,390
4152,1843,D33597,#d7c7ad,375,#ddd1bc,#c1a783,#d7c29f,345
4153,1843,D36237,#d8d0bc,390,#e3dbca,#b3a585,#8b9b88,465
4154,1843,D33599,#dbceb9,405,#e3d8c4,#bea687,#d3c1a5,450
4155,1843,D40517,#ddd5c3,420,#ddd5c2,#ccc2ae,#c1b59f,360
4156,1843,D33653,#dfd7c4,435,#e2d9c6,#baafa1,#cbc2af,435
4157,1843,D36017,#e1d8c4,450,#e1d9c5,#d5c4a2,#c7b190,405
4158,1843,D41498,#e1ddd2,465,#e1ddd2,#b3ada1,#c6c1b3,420
4159,1844,D35022,#1a1a1b,15,#e1dac9,#17181a,#1b1a18,1230
4160,1844,D35030,#1a1a1b,30,#ddd9cb,#161719,#b9a991,1050
4161,1844,D35178,#1a1b1c,45,#e8e3d7,#16171b,#1e1c19,1665
4162,1844,D35011,#1c1b1c,60,#e8e0d1,#19191c,#1c1a19,1605
4163,1844,D35010,#1c1b1d,75,#e8e1d3,#18191b,#1e1c1a,1635
4164,1844,D35007,#1c1c1d,90,#ebe6da,#18191c,#201f1d,1860
4165,1844,D35009,#1c1c1d,105,#eae3d5,#191a1c,#1e1c1b,1785
4166,1844,D35012,#1c1c1d,120,#e9e1d3,#18191b,#1f1d1b,1680
4167,1844,D35179,#1c1d1e,135,#eae6dd,#191a1d,#22201d,1800
4168,1844,D35044,#1c1d1f,150,#e9e6dd,#191a1e,#23211e,1725
4169,1844,D35006,#1d1d1e,165,#ece6db,#19191c,#201e1d,1890
4170,1844,D35008,#1d1d1e,180,#ebe5d8,#191a1c,#1f1d1c,1845
4171,1844,D35005,#1d1d1f,195,#ece7db,#18191c,#22201e,1905
4172,1844,D40719,#1f1e1f,210,#eee8dc,#1a1b1f,#211e1c,1935
4173,1844,N02383,#4a4530,225,#655f43,#363122,#d4c8b7,30
4174,1844,N02380,#4c3e25,240,#715d3b,#362b18,#e1d4b6,60
4175,1844,N02381,#544e3b,255,#655c47,#373327,#b3aa9e,15
4176,1844,D35259,#7a7161,270,#72695a,#988e7d,#27221b,75
4177,1844,D34971,#958675,285,#a79987,#746453,#1b1916,90
4178,1844,N02376,#9c957f,300,#ada795,#6f684e,#d7cfc2,135
4179,1844,D35247,#a29780,315,#a99d86,#716755,#272118,105
4180,1844,D36244,#afa78e,330,#b2a990,#e5dece,#756b52,165
4181,1844,D35258,#b6ae99,345,#b2aa96,#cac2ac,#1f1a13,180
4182,1844,D36135,#b8ab90,360,#b4a88d,#786b50,#cfc3a6,225
4183,1844,D35252,#b8ab94,375,#b6a891,#776551,#cbc1ac,285
4184,1844,D34973,#baa998,390,#b3a190,#ddd1c5,#1c1a18,195
4185,1844,D34979,#baab9e,405,#b3a497,#ddd1c3,#766b64,210
4186,1844,D35241,#bab3a2,420,#aea898,#d2cab7,#cbc2ae,150
4187,1844,D35251,#bbaf98,435,#b6aa94,#cdc2aa,#726554,300
4188,1844,D35253,#bcb09c,450,#b7aa96,#d3c9b6,#ccc1ad,315
4189,1844,D36023,#bdbaa9,465,#acaa9b,#d1ccba,#cbc3ac,120
4190,1844,D35249,#beb397,480,#b9ac8f,#ccc3a9,#d3cbb5,330
4191,1844,N02375,#bec4d5,495,#6a6849,#a4a286,#97a5d2,45
4192,1844,D35248,#bfb59e,510,#b4a991,#d4ccb7,#cbc3ad,240
4193,1844,D35144,#c6bba6,525,#baad97,#d5cdbb,#cdc2aa,345
4194,1844,D33530,#c6bda7,540,#c0b6a0,#dfd4bd,#cec2a9,405
4195,1844,D35988,#c7c2b6,555,#c9c5b8,#c6c3b3,#bebaa8,435
4196,1844,D35146,#c8bca5,570,#c3b59b,#cdc2a8,#d6d0bc,420
4197,1844,D35151,#c8bca6,585,#b6a489,#d4cfc0,#cdc3a7,270
4198,1844,D35243,#c8bfa8,600,#b4ac96,#d9d0b9,#cdc3aa,255
4199,1844,D35143,#c8c0ac,615,#bbb19c,#d4cebc,#cbc3ac,360
4200,1844,D35234,#c9bda4,630,#bcae94,#d8cfba,#cfc3a5,375
4201,1844,D35153,#cac3ae,645,#bcb7a4,#d1cab5,#c9c3ae,390
4202,1844,D36197,#cac5b3,660,#dfd6c1,#b0a994,#9aa9a1,1095
4203,1844,D34977,#cbc3bd,675,#d7cfc9,#aea59b,#1a1b1e,600
4204,1844,D35242,#ccc2aa,690,#d7cdb5,#c0b69d,#ccc3aa,585
4205,1844,D35148,#ccc4b3,705,#d3cec1,#beae96,#cdc2a7,480
4206,1844,D35150,#cec8b7,720,#d3cfc1,#bcb29a,#cdc4a7,495
4207,1844,D40169,#cfcab7,735,#d0cab8,#cac5b1,#bdb8a4,450
4208,1844,D35238,#d0c2a6,750,#d9ceb7,#c4b190,#d1c3a6,705
4209,1844,D36027,#d0c8ba,765,#d6d1c4,#bdaf9d,#cac1b0,555
4210,1844,D35145,#d0c9b2,780,#d6d0be,#bcae8f,#cfc5a4,540
4211,1844,D35899,#d0cdbe,795,#d0cebf,#c6c4b4,#bab8aa,465
4212,1844,D35228,#d1c1a0,810,#dbd0b8,#c5af89,#d4c49e,840
4213,1844,D34975,#d1cbc6,825,#ddd7ce,#1b1b1e,#b0a9a2,1020
4214,1844,D35225,#d2c7b6,840,#dad1bf,#beb0a0,#cdc2ac,765
4215,1844,D35139,#d2cebd,855,#d4cfbf,#cdc6aa,#bbb8a6,525
4216,1844,D33564,#d3c5a7,870,#d9d1b9,#cab391,#d4c5a2,720
4217,1844,D34997,#d3c5bb,885,#dbccc1,#bcb0a5,#1e1c1b,825
4218,1844,D35045,#d4cdbd,900,#ddd8ca,#bdb29e,#131416,1035
4219,1844,D36046,#d4cebb,915,#d4cdbc,#ccc3ad,#c7bba9,510
4220,1844,D34985,#d5cabe,930,#e0d6ca,#bbafa2,#1f1e1c,1170
4221,1844,D35233,#d5cdbb,945,#d9d1bf,#bfb5a5,#cbc2ae,735
4222,1844,D35235,#d5cdbb,960,#d8d1c0,#bdb29d,#d0c4a6,660
4223,1844,D35137,#d5ceba,975,#d8d1bf,#c0b496,#cec4a7,645
4224,1844,D35236,#d5d1c4,990,#d6d3c6,#b6b2a6,#c7c2b2,570
4225,1844,D35142,#d6cfbd,1005,#d7d0bf,#c4b59c,#cec2ab,615
4226,1844,D36250,#d6d0bd,1020,#dfd8c5,#b6ab93,#ccc3aa,1140
4227,1844,D35141,#d7cfbf,1035,#d8d2c2,#c3b59f,#cec3a9,690
4228,1844,D35981,#d7d0c0,1050,#d7d3c3,#bda794,#cbc2ae,630
4229,1844,D35227,#d8cfbb,1065,#dcd5c2,#c1b299,#d0c3a7,930
4230,1844,D35140,#d8d1c0,1080,#d9d3c2,#c4b7a1,#cec3aa,750
4231,1844,D36022,#d8d2bf,1095,#d8d2c0,#cbc3ae,#c1baad,675
4232,1844,D36029,#d8d4c9,1110,#dcd6cb,#b7b3a9,#c6cbc7,945
4233,1844,D35041,#d9cbb9,1125,#ddd2c3,#c7b19c,#171615,990
4234,1844,D35230,#d9cfb9,1140,#ddd4bd,#c7b197,#d1c4a7,1005
4235,1844,D36030,#d9d1be,1155,#dad1bf,#d1c3a8,#c5b8a9,780
4236,1844,D36195,#dacfba,1170,#ded5c2,#c4ad93,#d3c2a4,1080
4237,1844,D35040,#dad1c1,1185,#dfd6c6,#141518,#bab3a5,1110
4238,1844,D35135,#dad2ba,1200,#dbd3bb,#c0b8a4,#cbc3ad,855
4239,1844,D35136,#dad3be,1215,#dcd4bf,#d0c4a7,#c4b9a1,900
4240,1844,D35231,#dad3c1,1230,#dbd4c1,#cfc4a8,#c5baa1,870
4241,1844,D36019,#dad3c3,1245,#dad2c2,#c1b6a6,#d0c2a9,795
4242,1844,D35232,#dad5c4,1260,#dbd5c4,#c1b3a2,#c9c2b2,885
4243,1844,T12425,#dbd0bb,1275,#e2d8c3,#b0a18b,#756553,1275
4244,1844,D36252,#dbd4bf,1290,#e0d9c6,#bcb198,#cdc3a9,1185
4245,1844,D40171,#dbd5c4,1305,#dad5c4,#c8c3b0,#bab5a2,810
4246,1844,D35224,#dcc8a5,1320,#e1d4b6,#cdad81,#dbc498,1200
4247,1844,D34987,#dccfbf,1335,#e0d3c4,#baab9c,#1f1c1a,1155
4248,1844,D35229,#dcd0b3,1350,#ded4b9,#d7c69f,#cfb38f,1065
4249,1844,D34999,#dcd2c5,1365,#e1d7cb,#c2b3a3,#1f1d1c,1215
4250,1844,D35237,#dcd4be,1380,#dcd4bf,#d2c5a6,#c6baa0,915
4251,1844,D35219,#dcd7c6,1395,#e1dccc,#b4ad9c,#1b1e23,1260
4252,1844,D35152,#dcd8ca,1410,#dcd8ca,#c7c4b1,#bbb7a5,960
4253,1844,D35149,#ddd1b6,1425,#ddd2b7,#d4c4a5,#cbbb9b,975
4254,1844,D34993,#ddd4c7,1440,#dfd6c9,#1c1d20,#b8ab9f,1125
4255,1844,D36133,#ddd6c4,1455,#e3dcca,#bdac8c,#d4c3a1,1365
4256,1844,D34995,#ded4c7,1470,#e2d8cb,#bbb0a5,#1f1e1c,1290
4257,1844,D34983,#ded5cc,1485,#e5dbd1,#bea99c,#201e1d,1455
4258,1844,D35221,#dedbd2,1500,#e3e1d6,#d6dbd8,#bfafa4,1395
4259,1844,D34981,#dfd4c7,1515,#e3d9cc,#bfafa2,#1f1e1c,1335
4260,1844,D35004,#dfd6c0,1530,#e6dece,#bda987,#1a1917,1530
4261,1844,D35177,#dfd7c6,1545,#e2dac9,#16171a,#bdb4a4,1305
4262,1844,D35182,#dfd9ca,1560,#e1dacb,#17181b,#1f1d19,1245
4263,1844,D35180,#dfdbcf,1575,#e2ddd1,#17181c,#b1ada4,1320
4264,1844,D35138,#e2dac5,1590,#e4ddc8,#c1b49a,#d0c3a8,1410
4265,1844,D35001,#e2dac7,1605,#e3dbc9,#17181b,#1c1a18,1350
4266,1844,D35220,#e2dcc8,1620,#e4ddca,#201f1a,#b6ac96,1425
4267,1844,D35002,#e3dccd,1635,#e4ded0,#17181b,#211e1b,1440
4268,1844,D35147,#e3decb,1650,#e3ddcb,#cac2b0,#c0b9a7,1380
4269,1844,D34963,#e4dccd,1665,#e8e1d2,#1a1b1e,#b8ae9e,1620
4270,1844,D35003,#e4ddc9,1680,#e6dfce,#18181c,#1d1b19,1545
4271,1844,D34991,#e4ddd2,1695,#e5ded3,#1d1e21,#201f1d,1470
4272,1844,D35134,#e4dfcd,1710,#e9e4d4,#bdb49f,#cbc3ad,1710
4273,1844,D35222,#e5d9c4,1725,#e6dac6,#1d1913,#15151b,1500
4274,1844,D34989,#e5ddcd,1740,#e6ddcd,#201e1c,#1d1d20,1515
4275,1844,D34962,#e5decb,1755,#e7e0cf,#1a1b1e,#bdb3a0,1575
4276,1844,D35126,#e5e4d8,1770,#e5e4d9,#1d2024,#242420,1485
4277,1844,D35239,#e7d7bd,1785,#e8d8bf,#d7af8d,#dcc09d,1590
4278,1844,D36018,#e7e1d5,1800,#e6dfd3,#d5c5a5,#d1cecf,1560
4279,1844,D35043,#e7e1d7,1815,#e8e1d7,#191a1d,#22201c,1650
4280,1844,D35125,#e9ddca,1830,#eae1ce,#1d1e21,#d3ac95,1770
4281,1844,D34964,#e9e2d7,1845,#e9e2d7,#1b1c1f,#1f1d1b,1695
4282,1844,D35127,#e9e7d8,1860,#e9e7d9,#1c2023,#aeaa9e,1740
4283,1844,D35130,#e9e8d8,1875,#eae8d9,#1d2023,#1f2220,1815
4284,1844,D35129,#e9e9dd,1890,#e9e9de,#1b1f23,#1e2220,1755
4285,1844,D35133,#ebe5d7,1905,#ebe5d7,#1e2024,#23231e,1830
4286,1844,D35128,#ebeade,1920,#ebeade,#1d1f22,#afaa9c,1875
4287,1844,D35131,#ecebe1,1935,#edece1,#1c2024,#212523,1920
4288,1844,D35132,#f1f1e6,1950,#f1f0e6,#1f2226,#222523,1950
4289,1845,D35412,#1c1c1c,15,#e9e0cb,#191a1c,#191b19,1740
4290,1845,D35419,#1c1c1c,30,#eae2cc,#1a1b1d,#171a18,1830
4291,1845,D35413,#1c1d1d,45,#e8e0c9,#181a1c,#181b19,1680
4292,1845,D35416,#1d1c1a,60,#e8dcba,#1c1a18,#1a1c1b,1620
4293,1845,D35433,#1e1f1e,75,#e5dec6,#1c1e20,#191b1a,1410
4294,1845,D35415,#1f1d1d,90,#e7dbbf,#baa38f,#17181a,1485
4295,1845,D35402,#1f1f1e,105,#e2d8bc,#1e2022,#1e1d19,1230
4296,1845,D35405,#1f201f,120,#e9e2cd,#1c1e20,#191b1a,1755
4297,1845,D35403,#20201e,135,#ebe0c1,#1f1e1a,#bcac88,1845
4298,1845,D35407,#20201f,150,#ede4ca,#21201c,#1e1f21,1905
4299,1845,D35410,#202120,165,#eddfc5,#1e201f,#211f1c,1890
4300,1845,D35382,#222221,180,#eee3cc,#21201d,#212125,1965
4301,1845,D35409,#222222,195,#eee6d3,#1f2022,#22211c,1980
4302,1845,D35377,#232221,210,#f0e5ce,#22201d,#1f2023,2010
4303,1845,D35383,#232221,225,#eee2cc,#211f1d,#c6a492,1935
4304,1845,D35371,#232322,240,#f2e7d1,#23211e,#202124,2115
4305,1845,D35378,#232322,255,#f2e4cc,#23211e,#212225,2085
4306,1845,D35376,#242322,270,#f2e5ca,#22211d,#212225,2100
4307,1845,D35381,#242323,285,#f1e8d4,#22201d,#222226,2070
4308,1845,D35240,#4c4032,300,#675643,#2f291f,#baa885,15
4309,1845,N03507,#776a52,315,#71644d,#a7987c,#918265,30
4310,1845,D35453,#7b826d,330,#a39b7e,#5b736c,#747050,75
4311,1845,D35436,#838e86,345,#91a39d,#a69d87,#79969a,60
4312,1845,D35445,#927c67,360,#776150,#b29d82,#e1d7c4,45
4313,1845,D35446,#989076,375,#ac9e83,#7f6b45,#94875d,135
4314,1845,T05469,#a49274,390,#b4a183,#736448,#38301d,240
4315,1845,D35386,#aaab99,405,#a5a28d,#d1d0c0,#a9b4a8,90
4316,1845,D35442,#ad9372,420,#b79d78,#806c59,#967f63,330
4317,1845,D35451,#b0ae9a,435,#aea891,#90a197,#d9d5c7,180
4318,1845,D35450,#b4a98f,450,#b5aa8f,#73694c,#d7d4c3,285
4319,1845,D35250,#b5a48b,465,#b8a78d,#725f4d,#2f251c,360
4320,1845,D35855,#b5a789,480,#b9aa8b,#6a6457,#d5d1c1,390
4321,1845,N02387,#b5ac92,495,#b3ab94,#696747,#2b2d19,225
4322,1845,D35385,#b6ae9b,510,#aba491,#d9d0bc,#191a1d,120
4323,1845,D36120,#b7a78d,525,#b4a186,#6e604d,#dfd8c6,255
4324,1845,D35444,#b9ab88,540,#bba880,#e2d8c1,#94a799,450
4325,1845,D35456,#baae91,555,#b9ac8e,#94a193,#d2c5a8,420
4326,1845,D35480,#bb9376,570,#c49d7d,#8e614e,#e5d1b8,630
4327,1845,D35400,#bbab89,585,#b4a385,#d7c699,#e2d5b2,270
4328,1845,D35441,#bcad8c,600,#bea77e,#e4d8c0,#93a198,540
4329,1845,D35457,#bda984,615,#b9a37d,#926c3c,#d2c5a7,375
4330,1845,D35387,#bfaf92,630,#bba98a,#d8d0be,#cfc2a7,480
4331,1845,D35399,#bfb9a7,645,#ada999,#d6cebc,#c9c3af,165
4332,1845,D35361,#c1bdaa,660,#aeab9a,#dfd8c4,#1a1b1f,195
4333,1845,D35260,#c2b6a4,675,#a79785,#dfd7c5,#746b60,105
4334,1845,D35397,#c2baa2,690,#b5ae94,#cbc2ab,#d7d0bc,300
4335,1845,D35435,#c2c2a9,705,#d5d0b4,#8fa69c,#cdc9ab,825
4336,1845,D35390,#c3b59a,720,#beae92,#cec1a9,#d8d0bc,570
4337,1845,D33540,#c3b8a2,735,#b9aa93,#d3cdbb,#cac2ad,405
4338,1845,D35448,#c4b9a2,750,#b6a688,#d4ccbb,#cbc2ad,315
4339,1845,D35447,#c4baa4,765,#bdae94,#d7d1be,#cac1ab,525
4340,1845,D35388,#c6b9a0,780,#baab90,#d5cbb6,#cfc2a8,435
4341,1845,D35398,#c6bda2,795,#bfb699,#cdc3aa,#d8d1bc,585
4342,1845,D35389,#c7bca3,810,#bcb096,#d6cfbc,#cfc3a4,495
4343,1845,D35244,#c7bfaf,825,#ada597,#dad3c1,#6f675d,150
4344,1845,D35401,#c7c3b3,840,#d1cebd,#b1ae9d,#c7c4b1,735
4345,1845,T10245,#c8beab,855,#b1a692,#e2dac9,#6a5f50,210
4346,1845,D36143,#c9b896,870,#c0af8d,#d4c29e,#7d6950,600
4347,1845,D35906,#cac0ab,885,#bdae93,#d3ccbb,#cbc2ad,510
4348,1845,D35394,#cbbea4,900,#beac8b,#d7ceb9,#d0c2a7,555
4349,1845,D35854,#cbbea7,915,#bba890,#d7cfba,#cec3aa,465
4350,1845,D35452,#ccc3b0,930,#d2ccba,#beaf95,#cac3ae,765
4351,1845,D35449,#ccc5b2,945,#d4cebc,#c1a68a,#c9c3af,795
4352,1845,D36312,#ccc5b2,960,#d0cbba,#cbc3ad,#c2b9a9,705
4353,1845,D35877,#ccc9bb,975,#d0cdbe,#afada1,#c5c3b4,720
4354,1845,D35391,#cdc0a3,990,#c2b091,#cfc2a5,#d8cfb9,615
4355,1845,D36301,#cdc8be,1005,#d2ccc3,#c1b89e,#acb5ba,780
4356,1845,D35484,#cea278,1020,#cb9e73,#1d1814,#dfc096,675
4357,1845,D35392,#cec09a,1035,#c5b178,#d0c3a0,#826f43,645
4358,1845,D35368,#cec2ab,1050,#ded2b9,#bbae9a,#cfc3a7,1080
4359,1845,D35959,#cec3af,1065,#d2c8b4,#cdc3ae,#beb19b,750
4360,1845,D35443,#d1c2a5,1080,#b8a689,#ded0b8,#d5c29f,345
4361,1845,D35473,#d1c6b5,1095,#e0d7c6,#b3a798,#1a1917,1140
4362,1845,D35474,#d1c9b7,1110,#ddd2bc,#b3afa6,#1a1918,990
4363,1845,D35478,#d3b495,1125,#cdab8c,#e2c8ac,#1e1a17,690
4364,1845,D35437,#d3c2a7,1140,#daccb5,#c1a780,#936b3f,900
4365,1845,D35952,#d3cebd,1155,#d5cfbe,#bfb6a2,#cac2af,810
4366,1845,D35439,#d4cebb,1170,#d9d5c5,#c2a382,#d3c3a1,885
4367,1845,D36307,#d5cec6,1185,#d8d0c7,#90a2b2,#bfb7b0,840
4368,1845,D35395,#d6c8a6,1200,#dbd0b4,#d7c799,#c3af8e,915
4369,1845,D35482,#d7be9e,1215,#caa985,#e3d2b9,#dbc19a,660
4370,1845,D35486,#d8c194,1230,#dcc896,#ccab7b,#dfcfab,930
4371,1845,D35950,#d8d0bb,1245,#ddd6c4,#c7a87a,#d3c39b,1020
4372,1845,D36308,#d8d0c5,1260,#d9d0c6,#cac3ae,#bfb6a1,870
4373,1845,D35438,#d9d1c0,1275,#ddd5c4,#bdad9a,#c2ccc3,1005
4374,1845,D36309,#d9d4cd,1290,#ded7cd,#a1acb6,#c3cace,1110
4375,1845,D35945,#dacdb2,1305,#dcd1b7,#d4c5a1,#c8b391,945
4376,1845,D35475,#dacfb8,1320,#e4dac5,#beb199,#cfc3a8,1305
4377,1845,D35958,#dad7ca,1335,#d8d6c9,#c8c4b1,#bebbaa,855
4378,1845,D35440,#dbccb4,1350,#ddcfb8,#c7ad8c,#d3c3a6,975
4379,1845,D35468,#dbccb4,1365,#decfb8,#191715,#d2c2a7,1050
4380,1845,D35469,#dbcfbb,1380,#ded1bc,#bfb5a6,#1a1a1e,1065
4381,1845,D35990,#dbd1bc,1395,#ded7c4,#cbab87,#d4c1a2,1095
4382,1845,D36293,#dbd6ca,1410,#dcd6ca,#a8b0b8,#bdbab4,960
4383,1845,D36299,#dcd6ca,1425,#ddd7ca,#c3b8af,#c1c7cc,1035
4384,1845,D35417,#ddccac,1440,#e5d6b9,#c2ad8c,#292725,1320
4385,1845,D35472,#decba7,1455,#e2d3b3,#ddc498,#cbad86,1200
4386,1845,D35459,#deccac,1470,#e0cfb1,#dac49c,#1a1816,1125
4387,1845,D35363,#decfb9,1485,#e1d4be,#c2ab95,#1d1d21,1155
4388,1845,D35477,#dfd3bf,1500,#e2d7c4,#1b1a18,#c0ab95,1215
4389,1845,D35420,#dfd6bf,1515,#e6dec9,#bdb08f,#1b1c1f,1455
4390,1845,D35421,#dfd7bf,1530,#e2dac1,#191c1f,#1c1b18,1245
4391,1845,D35467,#e0d6c3,1545,#e1d7c4,#191816,#191a1e,1170
4392,1845,D35476,#e0d7c8,1560,#e2dbcc,#191b1d,#bdae97,1260
4393,1845,D35464,#e1d2be,1575,#e5d7c4,#1a1816,#c6ac92,1335
4394,1845,D35471,#e1d5be,1590,#e3d8c1,#191816,#bfad8f,1275
4395,1845,D35460,#e2d5bf,1605,#e4d7c2,#1b1916,#bda889,1290
4396,1845,D35850,#e2dac9,1620,#e1dac9,#cdc5aa,#c3bba1,1185
4397,1845,D35393,#e3d5b2,1635,#e7dabc,#ddc790,#bfae8b,1470
4398,1845,D35411,#e3e0cc,1650,#e9e3cd,#cad1c9,#1b1d20,1770
4399,1845,D35463,#e4d6bf,1665,#e7dbc7,#c7a98b,#1c1a17,1500
4400,1845,D35414,#e4d7b5,1680,#e6dab9,#191b1a,#d7c59d,1440
4401,1845,D35384,#e4d7c1,1695,#e8dcc6,#c1ab93,#21201d,1635
4402,1845,D35461,#e4d8c4,1710,#e5d9c6,#1a1917,#1a1a1e,1350
4403,1845,D35430,#e4dac1,1725,#e7ddc5,#1d1f22,#1d1c19,1545
4404,1845,D35880,#e4dac5,1740,#e5dbc7,#c0ac96,#d1c0a9,1365
4405,1845,D35466,#e4dac7,1755,#e5dbc8,#1a1917,#1a1a1e,1380
4406,1845,D35931,#e4ddcc,1770,#e5ddcd,#c0a99a,#775a50,1395
4407,1845,D35957,#e4e2d6,1785,#e5e1d4,#b2ada1,#c7c2b4,1425
4408,1845,D35362,#e5d8c1,1800,#e7dcc6,#b8a88d,#1c1d21,1515
4409,1845,D35408,#e5dcc9,1815,#eae1cd,#1e1f22,#bbaca0,1815
4410,1845,D35462,#e6d9c3,1830,#e8dbc6,#1b1917,#c0ac91,1605
4411,1845,D35427,#e6dbbd,1845,#e9ddc1,#1d1f21,#1d1c18,1710
4412,1845,D35470,#e6dbc6,1860,#e7dcc8,#191816,#161917,1530
4413,1845,D35424,#e6dcbf,1875,#e8dfc3,#1b1d1f,#1c1b18,1650
4414,1845,D35406,#e6ddc4,1890,#e8e0c7,#201f1b,#d8c99b,1665
4415,1845,D35404,#e6deca,1905,#e7dfcb,#1c1d21,#23221d,1560
4416,1845,D35465,#e6e0d2,1920,#e7e1d4,#191a1c,#1c1b18,1575
4417,1845,D35367,#e7d8be,1935,#e8dbc1,#1f1d1b,#202023,1590
4418,1845,D35425,#e7dabc,1950,#e9ddc0,#1c1b17,#1d1f21,1695
4419,1845,D35431,#e7ddc2,1965,#e9dfc6,#1d2022,#1d1c19,1725
4420,1845,D35364,#e8dbc5,1980,#eaddc7,#1e1f22,#201e1b,1800
4421,1845,D35365,#e9d8b4,1995,#eadbb9,#1f1d19,#e3c58d,1785
4422,1845,D35369,#ebddc0,2010,#ecdfc2,#201f1b,#b7a589,1860
4423,1845,D35366,#ecdbc1,2025,#eddcc3,#211e1b,#1f2024,1875
4424,1845,D35380,#ede2c6,2040,#eee3c8,#211f1c,#1f2124,1950
4425,1845,D35379,#ede4d2,2055,#ede4d2,#1f2123,#23211e,1920
4426,1845,D35370,#efe3ca,2070,#efe3ca,#211f1c,#1f2024,1995
4427,1845,D35373,#f0e0c5,2085,#f1e2c6,#21201d,#212124,2040
4428,1845,D35372,#f0e3cc,2100,#f1e4cd,#22211d,#202124,2055
4429,1845,D35374,#f1e1c2,2115,#f1e1c2,#22201d,#202023,2025
4430,1845,D35375,#f3e9d7,2130,#f4e9d7,#211f1d,#1e1f22,2130
4431,1847,N02684,#4c3c33,15,#715c42,#c1a263,#a78647,15
4432,1849,A00846,#c3c1b1,15,#cacabf,#b4ae95,#c5c4b3,15
4433,1849,N04792,#e1dac7,30,#e2dbc8,#aea794,#726a5a,30
4434,1849,N03487,#e3c99f,45,#ead1a9,#785e3b,#c2a378,45
4435,1850,N03504,#7b5c3e,15,#7c5c3e,#bb9e77,#4c311d,30
4436,1850,N04277,#8b826e,30,#716652,#9e9680,#8b846d,15
4437,1850,T08272,#d1bb9f,45,#bfa183,#825941,#e3d3b9,45
4438,1851,T08947,#a59b81,15,#b5a88a,#736a55,#ded9c6,15
4439,1851,T08949,#b49f7c,30,#b8a37f,#e4dcc5,#776549,30
4440,1851,T09141,#cbba9e,45,#b9a98e,#decdb1,#d4c2a4,45
4441,1851,N03531,#d0c0a0,60,#bfad8d,#d2c3a5,#dbcbab,60
4442,1851,T10115,#efe6d5,75,#f1e8d7,#b1a190,#736356,75
4443,1852,N01722,#46381e,15,#352a14,#705c37,#534422,15
4444,1852,N03500,#6b5140,30,#725845,#af9d8b,#463026,30
4445,1852,N02855,#a99c8d,45,#ada194,#6f5d42,#372f24,45
4446,1853,T08882,#af9e86,15,#a49073,#715d47,#e0d8c6,15
4447,1853,T09206,#bea789,30,#bca587,#846d56,#d2c0a0,30
4448,1853,N04278,#e2d4bd,45,#e5d9c3,#bea688,#d5c1a3,45
4449,1855,N05228,#6f6d48,15,#6b6541,#afa870,#95964c,15
4450,1855,N03056,#714b41,30,#7e4e3c,#c69b75,#6a4d53,45
4451,1855,T10250,#71614a,45,#726149,#30271f,#f7f5ec,30
