,id,name,artwork_count,gender,artistId,thumbnailUrl
2355,2386,"Yass, Catherine",17,Female,2386,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/97ae73835f5387b0591ff36abbd46a46
2356,2387,"McQueen, Steve",4,Male,2387,
2357,2388,"Frize, Bernard",1,Male,2388,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2e3dce0b9cb3568b63a71891f0c6ed89
2358,2389,"Pacheco, Ana Maria",12,Female,2389,
2359,2390,"Charlton, Evan",1,Male,2390,
2360,2391,"Hulbert, Thelma",2,Female,2391,
2361,2392,"Cordell, Magda",2,Female,2392,
2362,2393,"McHale, John",3,Male,2393,
2363,2394,"Reysschoot, Peter John van",1,Male,2394,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c2324aee4fe3407ab91bba0c1b2853e9
2364,2395,"Zittel, Andrea",1,Female,2395,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a4276c6f918ada7ed7e5570651fa1775
2365,2396,"Callery, Simon",1,Male,2396,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/aac9a991403e3e4251ccc3a12a402f81
2366,2397,"Patterson, Simon",2,Male,2397,
2367,2398,"Austen, David",11,Male,2398,
2368,2399,"Spero, Nancy",1,Female,2399,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0563a8597973bbc5acc238102ea35f16
2369,2400,"Samaras, Lucas",2,Male,2400,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9d893a284f59ed9f20ae602e619d3810
2370,2401,"Mucha, Reinhard",2,Male,2401,
2371,2402,"Horn, Roni",19,Female,2402,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/29bd28d01591fc8e96f11473df4e126e
2372,2403,"Hume, Gary",23,Male,2403,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3758bb1191fa631710c7596cd120392f
2373,2404,"Hamilton, Ann",1,Female,2404,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c96abb2f9930983f9c4d91893c1e1f7f
2374,2405,"Collins, Elisabeth",4,Female,2405,
2375,2406,"Khakhar, Bhupen",1,Male,2406,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3936df1541fa859a1a6f9b5ecb7d6202
2376,2407,"Dumas, Marlene",10,Female,2407,
2377,2408,"Pippin, Steven",17,Male,2408,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/64e9e14e24cb01fb0d726fc88cf06638
2378,2409,"Landy, Michael",16,Male,2409,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ec1bb6cd9f752de23930a8422717fd03
2379,2410,"Oliveira, Nathan",1,Male,2410,
2380,2411,"Adam, Robert",3,Male,2411,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/11d2b5e57dfb65d0ec89811f5b7af697
2381,2412,"Atkinson, John Augustus",1,Male,2412,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/5dbadeaf0c314bc141f30a4457a357dd
2382,2413,"Baxter, Thomas Tennant",1,Male,2413,
2383,2414,"Brandard, Robert",1,Male,2414,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/db9937abca13caea8d8596e1032739c1
2384,2415,"Bright, Henry",1,Male,2415,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/35699d017eb03bc5e2022e200edd9c39
2385,2416,"Bunbury, Henry William",31,Male,2416,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/7c7a8dfc4f984339adcf5c893d9c992b
2386,2417,"Calvert, Charles",1,Male,2417,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/26df84f47418850ca801bf5eae966e68
2387,2418,"Collet, John",1,Male,2418,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/778347e137153b3d2db1503d96f43dc6
2388,2419,"Cooper, Richard, Junior",11,Male,2419,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f7c307cf1f7ad3547859f7cb9d74c15d
2389,2420,"Crowe, Eyre",1,Male,2420,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/51f95c94a86335ad13b296dac9bb80d8
2390,2421,"Cuitt, George, Junior",2,Male,2421,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/722324a22b949fb78be4b2ce2731f6b2
2391,2422,"Dalton, Richard",1,Male,2422,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/dbd7f60545eccc1cbd888c50dfaeb6fe
2392,2423,"Dance, George",26,Male,2423,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9a7d39452255013412d0ce71000c75d2
2393,2424,"Doyle, Richard",1,Male,2424,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/1ef14bbd622d75d49858d549f863e13d
2394,2425,"Finch, Francis Oliver",2,Male,2425,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a8533fdbcf8474a3b0e5da4b702b35f3
2395,2426,"Fripp, Alfred Downing",2,Male,2426,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/38eec0a5d337eafec53ee4b91d891806
2396,2427,"Fripp, George Arthur",1,Male,2427,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0e118fe5e4043493e74296183ed4c3cc
2397,2428,"Geikie, Walter",3,Male,2428,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6cfbf27806f04b80fad6988fc7a415cc
2398,2429,"Goodall, Edward Angelo",1,Male,2429,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/23602e8740d2f4af4fe9514c65075117
2399,2430,"Heaphy, Thomas",1,Male,2430,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/94945cb8f3a9d3addffe8ec9a66f0fdc
2400,2431,"Hussey, Giles",5,Male,2431,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/01f3df22bc7151732509794a90d9f9bd
2401,2432,"Ince, Joseph Murray",1,Male,2432,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9396cf3298ba179bd7946d55182bc4b3
2402,2433,"Jackson, Samuel Phillips",1,Male,2433,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a13b83d5df3270b3617d5e669cd12e1b
2403,2434,"Jefferys, James",1,Male,2434,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d175df7b51ab51dded7a83ca2365a8c0
2404,2435,"Kinnard, W.",1,Male,2435,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0d9da5f2b080e7447834a14448423644
2405,2436,"Laurence, Samuel",10,Male,2436,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c03129d6d75c61f449fc80c0e87f48d1
2406,2437,"Leech, John",6,Male,2437,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/52cd23119115c03b0ef2dda24a5bd5ce
2407,2438,"Liverseege, Henry",1,Male,2438,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/aeed009c8fc465a02dff3c5959de2e25
2408,2439,"Locker, Edward Hawke",2,Male,2439,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2a4b55aaae95d14a02ed2c504d4e53e1
2409,2440,"Macartney, Carlile Henry Hayes",1,Male,2440,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/cc87f6930be28a019901a97881eecb72
2410,2441,"Martin, Charles",68,Male,2441,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a26f1b5f8e9dec5a43eac7285110f830
2411,2442,"Martin, Elias",3,Male,2442,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/88257cf19f4e9f2edcb77061f5db06ab
2412,2443,"Nash, Frederick",2,Male,2443,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8c65636c43eb2e44f73ab2c21648ba62
2413,2444,"Nattes, John Claude",1,Male,2444,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/749379634c1319c16a3ccf92d8f51b27
2414,2445,"Oliver, Isaac",4,Male,2445,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/df9932c669d5f9515860645e973db8b2
2415,2446,"Oliver, William",4,Male,2446,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d6019f54d8a17e7080177d87ddfb1cc7
2416,2447,"Ottley, William Young",1,Male,2447,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/09285cae9ad2ba330329182c9b170c96
2417,2448,"Parrott, William",4,Male,2448,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0c844167a64fd323a3c2caea7385b558
2418,2449,"Place, Francis",5,Male,2449,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9a2768e6cbf9a10d70bcd4ef8554bd96
2419,2450,"Pocock, Isaac",1,Male,2450,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6c0ef8c2183436f24dd23aeeea4aaef6
2420,2451,"Pyne, William Henry",1,Male,2451,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/26dfff69931688455450f4751a63df4c
2421,2452,"Richardson, Thomas Miles, Junior",1,Male,2452,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c432817e44b0db805f34f57ab825bc16
2422,2453,"Sailmaker, Isaac",1,Male,2453,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/61857739cb129a263cd875e3e0bad024
2423,2454,"Sala, George Augustus Henry",1,Male,2454,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4016b91dd42697c3fcdddf4886d283c7
2424,2455,"Sharpe, Charles Kirkpatrick",1,Male,2455,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/82072e23cebb3649946e45782dbb9037
2425,2456,"Shelley, Samuel",1,Male,2456,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/660a85441d13d77be6d9031685c9a727
2426,2457,"Skeaf, D.",1,,2457,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8570141620b38d123da2de1e47f53374
2427,2458,"Skippe, John",1,Male,2458,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f70c1d251fd84cf7f2958fa9d7565561
2428,2459,"Tassaert, Philippe Joseph",1,Male,2459,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8e8981572c7142c8b177663dea75e131
2429,2460,"Taverner, William",11,Male,2460,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/fe646c11c4d7e67a82fd67f2adf5d061
2430,2461,"Tomkins, William",1,Male,2461,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9f698380e265ea01dc211294d6138ce6
2431,2462,"Tresham, Henry",4,Male,2462,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/5acf33da48c91274f6c362e4de3a5b64
2432,2463,"Underwood, Thomas Richard",9,Male,2463,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/dae93959faea4a9b8714d5caaea859b6
2433,2464,"Varley, William Fleetwood",1,Male,2464,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/487fc9e087a1da131b4e5b468e9b9608
2434,2465,"Wale, Samuel",2,Male,2465,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/93589b12b5cf0ce8ae8c7f658c5cb4b5
2435,2466,"Watson, John Dawson",1,Male,2466,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/7ba26395c120a7a81458bbfc508a137a
2436,2467,"Wilson, Andrew",5,Male,2467,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8ce8d304228e1e492ae025ec0f4e470b
2437,2468,"Wintour, John Crawford",5,Male,2468,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/eb39c710de8084762887c50548ed0a86
2438,2469,"Worlidge, Thomas",10,Male,2469,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/bd06e17bb1864b6b5ae28d336db3bef5
2439,2470,"Alexander, William",4,Male,2470,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/806e5b69b7228dca87e8d904082edd9a
2440,2471,"Alken, Samuel, Senior",3,Male,2471,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b72db0d78a84b0b5744d44dc5c8ab038
2441,2472,Alken Family,6,Male,2472,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8418cd48972179246d6abb6f9b6655c7
2442,2473,"Allan, David",1,Male,2473,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/13723175a6f665e1c3cb1723f4c2be58
2443,2474,"Artaud, William",1,Male,2474,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e60c23ef053a9f98c6872e1e0952a334
2444,2475,"Van Assen, Benedict Anthony",1,Male,2475,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9408a41257cc2a0743ed29f070e37f00
2445,2476,"Barnard, Rev. William Henry",12,Male,2476,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/23a8fa4349dcdf92924cb3f67429bcb4
2446,2477,"Barrow, Joseph Charles",1,Male,2477,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9b1d6b8eae72b2a6776ced58cfd89952
2447,2478,"Bartolozzi, Francesco",1,Male,2478,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/64df37a0c97efebbf7659c7f56323355
2448,2479,"Aylesford, Heneage Finch, Fifth Earl of",1,Male,2479,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/738c759d21bb5084d2eebdeb552d1ea9
2449,2480,"Aylesford, Heneage Finch, Fourth Earl of",50,Male,2480,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a5a1b1d4f1e0f62943c65fb54d330f7f
2450,2481,"Berkeley, Rev C J R",1,Male,2481,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/57704bbac000915cb768e4d05fb31034
2451,2482,"Boyne, John",1,Male,2482,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6f7c44f43541c13f69b82326d345d1b1
2452,2483,"Buck, Adam",2,Male,2483,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0cfcec6019e74f8ad1bf118da5d91b35
2453,2484,"Carwitham, Thomas",3,Male,2484,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/838e0c2a9c2be762b6e0c3eece0d9569
2454,2485,"Cipriani, Giovanni Battista",3,Male,2485,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/727c812e7a80d7013a2be4d8ea6abba3
2455,2486,"Collings, Samuel",1,Male,2486,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9c2fba02e69a77e12e5a5afdc110f539
2456,2487,"Cook, William, of Plymouth",1,Male,2487,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f5fc0e51e8551d9fee9562f1b9e8bc4e
2457,2488,"Corbould, Richard",2,Male,2488,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a869e0bb8805da0fedaeb7a28da13548
2458,2490,"Crotch, Dr William",3,Male,2490,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/99d295c080151cb18f36e8ee171e2fab
2459,2491,"Davis, Edward Thompson, of Worcester",1,Male,2491,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d2a3ec6f87cb336f3f9b47105bd6d273
2460,2492,"Deacon, James",1,Male,2492,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f646a76cabf7eea7abac676595577f1a
2461,2493,"Denham, John Charles",3,Male,2493,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/976fee9322b28846ae3ed08ec082ef78
2462,2495,"Foster, William",1,Male,2495,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c609630955fd5bf08ccbc8363259929e
2463,2496,"Gilpin, Rev. William",10,Male,2496,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ee15c2a2d8f21a8ab4e22de7839bcf57
2464,2497,"Gore, Charles",1,Male,2497,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/370fe4f88452aa89422768c0a185dc88
2465,2498,"Gravelot, Hubert François",10,Male,2498,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f2f81283b2214f58f7a19f7b28c49684
2466,2499,"Gyles, Henry",1,Male,2499,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/827590136b32c7d6f3332820bd827f44
2467,2500,"Hackert, Jacob Philippe",1,Male,2500,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9c0336c9a5cd4642d4a7e99987251ba1
2468,2501,"Harris, John",1,Male,2501,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4dc1056ca845dd9a3c0121076f88ee69
2469,2502,"Hassell, John",1,Male,2502,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9d7fae4418fca1ff1e5ef6a3a1b5d5a0
2470,2503,"Haughton, Matthew",1,Male,2503,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d67c8a2f9ac8221a0b40154ee0fb6706
2471,2504,"Hayter, Sir George",4,Male,2504,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e7387a77846f831ebeabcebede14e656
2472,2505,"Hayter, John",1,Male,2505,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/7e0f41a606e5258bd9f11fc35b4fc2ba
2473,2507,"Heath, Henry",1,Male,2507,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a3725e0fe2c8c2f612ce2bf436259355
2474,2508,"Henderson, John",5,Male,2508,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/dfbc6aefa7883725ea3093e5bf37be69
2475,2509,"Hoare, Sir Richard Colt",1,Male,2509,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/11529fd9f3e6e18cf46dad251e5614fc
2476,2510,"Hook, Dr Richard",1,Male,2510,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/fdeb28cf6fe2a8e3414f9b8fb15c6883
2477,2511,"Laing, J.S.",5,Male,2511,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9a9fc3d11ef54229cee16a2cf0f73db1
2478,2512,Lambert,1,Male,2512,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d59c7af42c280d2c90e300f50ac02882
2479,2513,"Lennox, Lord William Pitt",1,Male,2513,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ce0080011dde3946ca82b7dc290bb4a3
2480,2514,"Locke, William, of Norbury, Junior",1,Male,2514,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/312a8f4b3abd84a60163317f67a3eb44
2481,2515,"Marsingall, A",1,,2515,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/5ddaf5f996e183fd7a6c3603b9559f34
2482,2516,"Masters, E.",1,,2516,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/48e3479959eb32f98660c5b188f3230d
2483,2517,"Monro, Dr Thomas",14,Male,2517,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/26e1d5ac7956f8a5c9feb37c9fa95c25
2484,2518,"Moore Park, Carton",1,Male,2518,
2485,2519,"Neale, John Preston",3,Male,2519,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/64385de2392c6856dc1324f2e39f2082
2486,2520,"Nicholson, Francis",4,Male,2520,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8e671ce954f13c160ab764dd04ab1c4b
2487,2521,"Nicholson, Thomas Henry",4,Male,2521,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a72871ca656d346422cb9d7d4c6cb81d
2488,2522,"Oram, W.",1,Male,2522,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f1cd5aee379364e34ec2b84e2a488ba8
2489,2523,"Percy, Lady Susan Elizabeth",27,Female,2523,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f0dc3eb10eb1f31b2ce494ebd17dd1fe
2490,2524,"Porter, Sir Robert Ker",4,Male,2524,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/03402913b5a4b3a74e69dffe0ac3b770
2491,2525,"Powell, Joseph",2,Male,2525,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/38c17c569f10b8265c6c858d34d9d8cd
2492,2526,"Ralph, Benjamin",4,Male,2526,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/32edb22bdee4950c3d40bfbbacc1618d
2493,2527,"Ralston, John",1,Male,2527,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e6fcc00da83264d601901006c460cf14
2494,2528,"Rebecca, Biagio",2,Male,2528,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/61231bf1b018ac016eac429dc25a29ee
2495,2529,"Reynolds, Samuel William, Junior",1,Male,2529,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/abafcc642f7022fb2486ab1e2f6c02bc
2496,2530,"Sherlock, William P.",1,Male,2530,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b34fc162b938b22308656bdad39ceec1
2497,2531,"Smallwood, William Frome",2,Male,2531,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a0510f9361f0fbb621e3214930dc8d68
2498,2532,"Spencer, Lady",1,Female,2532,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/508cec99582ffe72216623233be9790b
2499,2533,"Marks, Henry Stacy",1,Male,2533,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6075719653e8f7f7e9834c613314f1b9
2500,2534,"Sunderland, Thomas",15,Male,2534,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d55f5da6c2f6aef63ac78ab1dd324b4e
2501,2535,"Taylor, Richard",4,Male,2535,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2575b3bb31001340578bfb1ee7b36b92
2502,2536,"Thomson, W.",1,,2536,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/231e197c1e1bedc26de12e27a5ba6628
2503,2537,Tollemache,1,,2537,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/922ec38c05bf0061a93a40c98a6ef6b5
2504,2538,"Merivale, Francis",1,,2538,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2837edf9b05e6b8d7d1d9db03d7f3abc
2505,2539,"Sanders, Ann",1,Female,2539,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/153960ccbd9cf569123158f2c2c4635d
2506,2540,"Trower, Walter John, Bishop of Gibraltar",2,Male,2540,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3468eb844319a78e36c299d9f14ac321
2507,2541,"Turton, M.",1,,2541,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3b92f1ee01882625820742feeea4f915
2508,2542,"Devoto, John",1,Male,2542,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9466a2b957db332d51017f1ec76ff30d
2509,2543,"Ofili, Chris",17,Male,2543,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/7abc6d3dd15176b6968756dde05b8a32
2510,2544,"Wheatley, Clara",1,Female,2544,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/1b11a33eedb25b85dc59e9135bceefd1
2511,2545,"Wilson, William A.",1,Male,2545,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/888c2f4a4adb396f6af983f390b66f64
2512,2546,"Woodward, George Montard",1,Male,2546,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/66407dab5757c94d1311df4cddfd69c3
2513,2547,"Wykeham Archer, J.",1,Male,2547,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ce56c130b93c108fef37957323e33a33
2514,2548,British School 20th century,1,,2548,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0ee3ba874e12255dd2643f408090318e
2515,2549,"Benazech, Peter Paul",1,Male,2549,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/650f24c8930f501375ddf768d2e6736b
2516,2550,"Bunbury, Charles",1,Male,2550,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/44cf077bee6b68c6bc1862c106309d36
2517,2551,"Moore, T.",1,,2551,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8448deb9bc0435d839f8b1afe9135e60
2518,2552,"Gent, G.W.",1,,2552,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9077a32f81c44ab3c42b738df1d26a02
2519,2553,"Damer, Anne Seymour",1,Female,2553,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/df2ae59fdf5a38413502f05591fb540d
2520,2554,"Loudoun, Edith Maud Rawdon-Hasting, Countess of",1,Female,2554,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e5246b64b93efeaa3700e59bd7b4e5b6
2521,2555,"Rigby, Elizabeth",60,Female,2555,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/455803e2ca12750072bf250846b99baf
2522,2556,"O'Connor, James Arthur",1,Male,2556,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/639591055adf3576c1189734102be7e6
2523,2557,"Becker, Ferdinand",7,Male,2557,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2ab19520703829673ebda50e329242a2
2524,2558,"Burnet, John",1,Male,2558,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3d016f1502d1546466e4657565b23f03
2525,2559,"Hoare, Prince",64,Male,2559,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f83e083ab25c5b8a01b844e3f110e2f1
2526,2560,"Haughton, Moses, the Elder",1,Male,2560,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f797d667874c35861e467daabe77dcba
2527,2561,"Miller, James",1,Male,2561,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/5f1d9e7c4f5a0df05f3a9832754ea7e3
2528,2562,"Browne, Hablot Knight",7,Male,2562,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3d36df8b509d00401629303d76b80b98
2529,2563,"Cooper, George",1,Male,2563,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a3e47154f3c7434e70973dff4217d62e
2530,2564,"Pollard, Robert",1,Male,2564,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f79e05350d86bc433e346523472ebf16
2531,2565,"Francia, François Louis Thomas",63,Male,2565,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4af95866e0b84c7c67394df3eaf19dbf
